influencer_name,Category,#Followers,#Posts,Likes,Comments,Total_Engagement,Engagement_Rate,Avg_Likes,Avg_Comments
fashionicide,beauty,10828.0,1,864.0,96.0,960.0,8.865903213889915,864.0,96.0
ellinoramanda,beauty,16932.0,2,282.0,14.0,296.0,1.748169147176943,141.0,7.0
juanmacativa,beauty,71737.0,4,2172.0,12.0,2184.0,3.0444540474232262,543.0,3.0
woongrami,beauty,25130.0,2,981.0,8.0,989.0,3.9355352168722644,490.5,4.0
richelle.beauty,beauty,1955.0,1,57.0,1.0,58.0,2.9667519181585678,57.0,1.0
beautifulyouliverpool,beauty,1529.0,2,20.0,2.0,22.0,1.4388489208633095,10.0,1.0
beautybymarlika,beauty,2419.0,2,191.0,5.0,196.0,8.102521703183134,95.5,2.5
_aubreanascurlss,beauty,36767.0,2,1605.0,31.0,1636.0,4.44964234231784,802.5,15.5
ulovemegz,beauty,272746.0,2,8400.0,121.0,8521.0,3.1241521415529467,4200.0,60.5
kassinka,beauty,23629.0,2,1011.0,2.0,1013.0,4.287104828812053,505.5,1.0
laleelove90,beauty,4284.0,3,603.0,58.0,661.0,15.429505135387489,201.0,19.333333333333332
hamza.hairdresser,beauty,3818.0,2,199.0,9.0,208.0,5.447878470403353,99.5,4.5
thekriksters,beauty,84429.0,1,495.0,16.0,511.0,0.6052422745739023,495.0,16.0
themegscahill,beauty,47986.0,1,1211.0,24.0,1235.0,2.5736673196348936,1211.0,24.0
peachyqueenblog,beauty,1349883.0,2,11333.0,74.0,11407.0,0.8450361994335804,5666.5,37.0
larisadoll,beauty,541897.0,1,4241.0,26.0,4267.0,0.7874190113619377,4241.0,26.0
lisatran.beauty,beauty,1603.0,1,42.0,0.0,42.0,2.6200873362445414,42.0,0.0
allieballiemakeup,beauty,111588.0,2,93747.0,107.0,93854.0,84.10761013729075,46873.5,53.5
the_stylebb,beauty,2309.0,1,90.0,22.0,112.0,4.850584668687744,90.0,22.0
serenitybeautyyy,beauty,16592.0,1,996.0,44.0,1040.0,6.26808100289296,996.0,44.0
sabrinaxmakeup,beauty,85856.0,2,10824.0,644.0,11468.0,13.357249347745062,5412.0,322.0
cybelesays,beauty,28596.0,1,996.0,106.0,1102.0,3.85368583018604,996.0,106.0
tammysloty,beauty,54520.0,2,2939.0,57.0,2996.0,5.495231107850331,1469.5,28.5
katiesgotglam,beauty,1077.0,1,89.0,2.0,91.0,8.449396471680593,89.0,2.0
naturalhairrebel,beauty,15290.0,1,4.0,0.0,4.0,0.026160889470241987,4.0,0.0
sifascorner,beauty,9592.0,2,182.0,46.0,228.0,2.37698081734779,91.0,23.0
essentiallysammie,beauty,5486.0,2,72.0,4.0,76.0,1.3853445133065987,36.0,2.0
flukeofmakeup,beauty,97557.0,2,6424.0,129.0,6553.0,6.717098721772913,3212.0,64.5
whambamglam247,beauty,7989.0,1,45.0,0.0,45.0,0.5632745024408562,45.0,0.0
poppysalonmn,beauty,2113.0,3,233.0,6.0,239.0,11.310932323710364,77.66666666666667,2.0
raisabercede,beauty,8720.0,2,175.0,2.0,177.0,2.029816513761468,87.5,1.0
ainamarieh,beauty,5827.0,1,49.0,0.0,49.0,0.8409129912476403,49.0,0.0
cachosestilososbrasil,beauty,70485.0,3,18273.0,49.0,18322.0,25.994183159537492,6091.0,16.333333333333332
erinscottbeauty,beauty,48273.0,2,3031.0,56.0,3087.0,6.394879124976695,1515.5,28.0
taniellemua,beauty,23017.0,2,1175.0,29.0,1204.0,5.230916279271843,587.5,14.5
catchingkerosene,beauty,109330.0,2,27170.0,102.0,27272.0,24.944662947041067,13585.0,51.0
krissykakess,beauty,38425.0,2,5246.0,35.0,5281.0,13.743656473649967,2623.0,17.5
ronniieangelique,beauty,2075.0,1,1935.0,95.0,2030.0,97.83132530120481,1935.0,95.0
lisatuff_tilu,beauty,1316.0,2,268.0,46.0,314.0,23.860182370820667,134.0,23.0
_artacha,beauty,13939.0,1,1075.0,18.0,1093.0,7.841308558720137,1075.0,18.0
yellabambi,beauty,279105.0,1,99013.0,660.0,99673.0,35.71164973755397,99013.0,660.0
camidelrey143,beauty,3743.0,1,915.0,7.0,922.0,24.63264760886989,915.0,7.0
4everestherr,beauty,29534.0,2,9382.0,136.0,9518.0,32.227263492923406,4691.0,68.0
ldelabios,beauty,1781.0,2,146.0,3.0,149.0,8.366086468276249,73.0,1.5
tierrajbeauty,beauty,15435.0,1,507.0,9.0,516.0,3.3430515063168125,507.0,9.0
firstladyshanta,beauty,3678.0,1,8.0,0.0,8.0,0.2175095160413268,8.0,0.0
_trishamarieditton_,beauty,6389.0,2,245.0,4.0,249.0,3.897323524808264,122.5,2.0
rowisingh,beauty,98972.0,2,11805.0,228.0,12033.0,12.157984076304409,5902.5,114.0
melissaq007,beauty,3168.0,1,21.0,1.0,22.0,0.6944444444444444,21.0,1.0
smileyque,beauty,1482.0,3,44.0,4.0,48.0,3.2388663967611335,14.666666666666666,1.3333333333333333
fmk.k,beauty,62947.0,2,3578.0,0.0,3578.0,5.684146980793366,1789.0,0.0
_beautykath_,beauty,3951.0,3,599.0,12.0,611.0,15.464439382434827,199.66666666666666,4.0
makeup_by_sarahk,beauty,2181.0,1,115.0,4.0,119.0,5.456212746446584,115.0,4.0
mariahlleonard,beauty,96404.0,1,1465.0,9.0,1474.0,1.5289821999087174,1465.0,9.0
fashionablydesired,beauty,5551.0,1,47.0,6.0,53.0,0.9547829219960369,47.0,6.0
beautygabu,beauty,2282.0,3,603.0,33.0,636.0,27.870289219982467,201.0,11.0
hailiebarber,beauty,347006.0,1,19581.0,143.0,19724.0,5.684051572595287,19581.0,143.0
maddiejbeauty,beauty,11045.0,3,535.0,11.0,546.0,4.943413309189679,178.33333333333334,3.6666666666666665
nena,beauty,330950.0,1,3065.0,0.0,3065.0,0.9261217706602206,3065.0,0.0
keeksta89,beauty,1395.0,1,88.0,7.0,95.0,6.810035842293908,88.0,7.0
africanhairsummit,beauty,11000.0,1,287.0,3.0,290.0,2.6363636363636362,287.0,3.0
valerievixenmua,beauty,2041.0,3,110.0,0.0,110.0,5.389514943655071,36.666666666666664,0.0
debora.eudoracosmeticos,beauty,1202.0,3,49.0,1.0,50.0,4.159733777038269,16.333333333333332,0.3333333333333333
ryankellymua,beauty,73627.0,1,3574.0,65.0,3639.0,4.9424803400926285,3574.0,65.0
gkccouture_,beauty,15895.0,2,425.0,3.0,428.0,2.69267065114816,212.5,1.5
keemme_,beauty,53799.0,4,4854.0,40.0,4894.0,9.096823361029015,1213.5,10.0
nudelipdiaries,beauty,1494.0,1,149.0,2.0,151.0,10.107095046854083,149.0,2.0
taylorrosemagic,beauty,3226.0,1,66.0,3.0,69.0,2.138871667699938,66.0,3.0
redlipsreview,beauty,1656.0,1,79.0,1.0,80.0,4.830917874396135,79.0,1.0
onabeautybender,beauty,26663.0,2,860.0,38.0,898.0,3.3679630949255523,430.0,19.0
whitneyann_romeo,beauty,6146.0,3,453.0,23.0,476.0,7.744874715261959,151.0,7.666666666666667
strawberriredd,beauty,62987.0,1,1348.0,19.0,1367.0,2.1702891072761044,1348.0,19.0
kammmmmi_,beauty,41253.0,2,13851.0,92.0,13943.0,33.79875403000994,6925.5,46.0
carobouvette,beauty,4337.0,3,446.0,27.0,473.0,10.906156329259858,148.66666666666666,9.0
itsisabelbedoya,beauty,2822194.0,1,23948.0,565.0,24513.0,0.8685795519372517,23948.0,565.0
itsmyrayeraye,beauty,1614473.0,3,198394.0,1629.0,200023.0,12.389367923774506,66131.33333333333,543.0
exteriorglam,beauty,1769918.0,2,147185.0,441.0,147626.0,8.340838389123112,73592.5,220.5
thatbaileygal,beauty,11630.0,2,700.0,18.0,718.0,6.173688736027515,350.0,9.0
sarahlovsmakeup,beauty,25557.0,1,139.0,0.0,139.0,0.5438823023046524,139.0,0.0
liza_lash,beauty,527732.0,2,18360.0,127.0,18487.0,3.5031038481653565,9180.0,63.5
badassnugget,beauty,75542.0,2,4717.0,89.0,4806.0,6.362023774853724,2358.5,44.5
janet_amrani,beauty,24634.0,1,374.0,19.0,393.0,1.5953560120159131,374.0,19.0
gnomichi,beauty,43325.0,1,4750.0,0.0,4750.0,10.963646855164455,4750.0,0.0
nikkibeautybliss,beauty,33753.0,1,531.0,26.0,557.0,1.6502236838206972,531.0,26.0
mirapatelll,beauty,54680.0,1,8598.0,142.0,8740.0,15.98390636430139,8598.0,142.0
sharifaeasmin,beauty,100245.0,3,23308.0,207.0,23515.0,23.457529053818146,7769.333333333333,69.0
sharpfade,beauty,640714.0,1,360.0,3.0,363.0,0.05665554365910531,360.0,3.0
just_kinzy,beauty,3133.0,2,37.0,0.0,37.0,1.1809766996488988,18.5,0.0
la_reine_de_lion,beauty,4572.0,1,268.0,8.0,276.0,6.036745406824147,268.0,8.0
hairbyalyssarae_,beauty,1728.0,1,101.0,2.0,103.0,5.960648148148148,101.0,2.0
mystyleboxx,beauty,11764.0,1,443.0,34.0,477.0,4.054743284597076,443.0,34.0
sashaamalik,beauty,65803.0,3,3236.0,57.0,3293.0,5.004331109523882,1078.6666666666667,19.0
imgloriaann,beauty,33351.0,2,7054.0,344.0,7398.0,22.182243410992175,3527.0,172.0
thiessita,beauty,198397.0,1,13101.0,174.0,13275.0,6.691129402158298,13101.0,174.0
vicious_shorty,beauty,1873.0,3,254.0,9.0,263.0,14.04164442071543,84.66666666666667,3.0
jackiewyers,beauty,75821.0,1,6169.0,225.0,6394.0,8.433019875760014,6169.0,225.0
ilansandra_soglam,beauty,1305.0,2,174.0,7.0,181.0,13.869731800766283,87.0,3.5
kimchi_chic,beauty,1593904.0,1,57050.0,243.0,57293.0,3.5945075738563927,57050.0,243.0
byrdiebeauty,beauty,334454.0,2,6741.0,27.0,6768.0,2.0235966680021766,3370.5,13.5
melissamat_,beauty,131028.0,1,5666.0,38.0,5704.0,4.35326800378545,5666.0,38.0
beautysnoop,beauty,12785.0,4,730.0,68.0,798.0,6.24168947985921,182.5,17.0
rohartt,beauty,1542.0,1,98.0,7.0,105.0,6.809338521400778,98.0,7.0
mimles,beauty,871835.0,1,53022.0,482.0,53504.0,6.136941049625215,53022.0,482.0
voiceofhair,beauty,391866.0,2,27571.0,119.0,27690.0,7.066190993860146,13785.5,59.5
oliviaweirsthings,beauty,23768.0,1,112.0,5.0,117.0,0.4922584988219455,112.0,5.0
amysmakeupbox,beauty,379158.0,1,10536.0,103.0,10639.0,2.805954245987161,10536.0,103.0
lyssamariexo,beauty,22251.0,2,3117.0,13.0,3130.0,14.066783515347625,1558.5,6.5
lovedaphney,beauty,23287.0,1,745.0,51.0,796.0,3.4182161721131963,745.0,51.0
zoeymusic777,beauty,11945.0,1,461.0,16.0,477.0,3.9933026370866473,461.0,16.0
thegoldlash,beauty,1723.0,3,239.0,30.0,269.0,15.612304120719674,79.66666666666667,10.0
krishkreations,beauty,148097.0,1,18416.0,314.0,18730.0,12.64711641694295,18416.0,314.0
creatingvisionsmua,beauty,1924.0,1,65.0,5.0,70.0,3.6382536382536386,65.0,5.0
robsongrl,beauty,105613.0,1,10366.0,96.0,10462.0,9.905977483832483,10366.0,96.0
harajuku.nyc,beauty,17898.0,1,610.0,12.0,622.0,3.47524863113197,610.0,12.0
hayley_bui,beauty,517857.0,3,66915.0,481.0,67396.0,13.0144035901803,22305.0,160.33333333333334
fatimadurni,beauty,35532.0,1,770.0,4.0,774.0,2.178318135764944,770.0,4.0
iamgmoust,beauty,20970.0,1,1511.0,1.0,1512.0,7.210300429184549,1511.0,1.0
danagagliotti,beauty,18080.0,1,2180.0,36.0,2216.0,12.256637168141593,2180.0,36.0
mztarabelle,beauty,21246.0,4,3842.0,58.0,3900.0,18.356396498164358,960.5,14.5
oliviacg,beauty,24321.0,1,500.0,4.0,504.0,2.0722832120389785,500.0,4.0
isognidellaele,beauty,9765.0,1,166.0,32.0,198.0,2.0276497695852536,166.0,32.0
jessie_maya_,beauty,154674.0,2,38639.0,991.0,39630.0,25.62163000892199,19319.5,495.5
jessiesoffi,beauty,7129.0,2,475.0,58.0,533.0,7.476504418572031,237.5,29.0
cosmocalista,beauty,27074.0,1,499.0,15.0,514.0,1.8985004062938613,499.0,15.0
beautebynat,beauty,2579.0,1,43.0,4.0,47.0,1.8224117875145405,43.0,4.0
comportadissimas,beauty,2622.0,1,186.0,1.0,187.0,7.131960335621663,186.0,1.0
makeupmysmile,beauty,7547.0,1,83.0,4.0,87.0,1.1527759374585929,83.0,4.0
hairbyjkidd,beauty,4521.0,3,315.0,18.0,333.0,7.365627073656271,105.0,6.0
killyps0,beauty,2518.0,1,64.0,0.0,64.0,2.5416997617156474,64.0,0.0
_chellita,beauty,6202.0,3,1701.0,55.0,1756.0,28.313447275072555,567.0,18.333333333333332
rthediva723,beauty,6408.0,4,104.0,4.0,108.0,1.6853932584269662,26.0,1.0
natshaw_xx,beauty,9305.0,1,281.0,0.0,281.0,3.0198817839871035,281.0,0.0
myusernameisnatasha,beauty,1511.0,1,47.0,3.0,50.0,3.3090668431502315,47.0,3.0
lojaviciopiresdorio,beauty,1083.0,3,34.0,1.0,35.0,3.2317636195752537,11.333333333333334,0.3333333333333333
luciacastells,beauty,15387.0,4,2113.0,80.0,2193.0,14.252290894911287,528.25,20.0
bylaumk,beauty,29501.0,1,340.0,13.0,353.0,1.1965696078099048,340.0,13.0
juhfashion,beauty,1260.0,3,180.0,8.0,188.0,14.920634920634921,60.0,2.6666666666666665
amandawarrenhair,beauty,15082.0,1,288.0,25.0,313.0,2.0753215753878793,288.0,25.0
entrelabialesypigmentos,beauty,13623.0,2,715.0,146.0,861.0,6.320193789914116,357.5,73.0
itslesliealvarado,beauty,40215.0,3,3874.0,40.0,3914.0,9.732686808404823,1291.3333333333333,13.333333333333334
beautystylelist,beauty,14302.0,2,749.0,51.0,800.0,5.5936232694728005,374.5,25.5
nikolhess,beauty,12519.0,2,578.0,18.0,596.0,4.760763639268313,289.0,9.0
iluvsarahii,beauty,4200198.0,3,267555.0,2213.0,269768.0,6.422744832505516,89185.0,737.6666666666666
nattycastelano,beauty,10765.0,2,1824.0,45.0,1869.0,17.361820715281002,912.0,22.5
crambert,beauty,2007.0,1,118.0,0.0,118.0,5.879422022919781,118.0,0.0
splitwhit,beauty,15546.0,2,2009.0,19.0,2028.0,13.0451563103049,1004.5,9.5
myiimua,beauty,4953.0,1,38.0,1.0,39.0,0.7874015748031495,38.0,1.0
beigeojai,beauty,16482.0,1,466.0,9.0,475.0,2.881931804392671,466.0,9.0
flormarcz,beauty,3150.0,1,107.0,0.0,107.0,3.3968253968253967,107.0,0.0
mariiacanoa,beauty,6196.0,1,797.0,52.0,849.0,13.70238863783086,797.0,52.0
tammy.mue.77,beauty,1028.0,1,13.0,0.0,13.0,1.264591439688716,13.0,0.0
freshlengths,beauty,41523.0,1,2619.0,0.0,2619.0,6.307347734990246,2619.0,0.0
katazee,beauty,25397.0,1,2630.0,7.0,2637.0,10.383116116076701,2630.0,7.0
lujainglam,beauty,480395.0,2,9510.0,38.0,9548.0,1.987531094203728,4755.0,19.0
ourfazinali,beauty,873031.0,1,17851.0,557.0,18408.0,2.108516192437611,17851.0,557.0
epens,beauty,1327.0,2,605.0,16.0,621.0,46.7972871137905,302.5,8.0
mirandalane_misstx,beauty,1083.0,2,115.0,15.0,130.0,12.003693444136658,57.5,7.5
meghanvictoriax,beauty,8553.0,2,357.0,15.0,372.0,4.349351104875483,178.5,7.5
nicoleguerriero,beauty,2050062.0,1,77077.0,1467.0,78544.0,3.831298760720407,77077.0,1467.0
loje_loje,beauty,55553.0,2,2866.0,5.0,2871.0,5.168037729735568,1433.0,2.5
vickyvavoom,beauty,2992.0,1,46.0,2.0,48.0,1.6042780748663104,46.0,2.0
lisette,beauty,436547.0,3,138619.0,1436.0,140055.0,32.082456184557444,46206.333333333336,478.6666666666667
frenchysjaxbeachdayspa,beauty,3346.0,4,197.0,88.0,285.0,8.517632994620444,49.25,22.0
whitneymadueke,beauty,27392.0,1,661.0,23.0,684.0,2.4970794392523366,661.0,23.0
chlo909,beauty,22949.0,2,2049.0,6.0,2055.0,8.954638546341888,1024.5,3.0
minahjjing,beauty,14549.0,1,1076.0,0.0,1076.0,7.395697298783421,1076.0,0.0
kellydelacreme,beauty,12793.0,2,290.0,24.0,314.0,2.4544672867974673,145.0,12.0
niquelychique,beauty,4542.0,1,19.0,1.0,20.0,0.44033465433729635,19.0,1.0
sophielucas95,beauty,1008.0,2,90.0,10.0,100.0,9.920634920634921,45.0,5.0
jaeebeauty,beauty,10846.0,2,158.0,1.0,159.0,1.465978240826111,79.0,0.5
barbertakeover,beauty,41620.0,3,691.0,5.0,696.0,1.6722729456991832,230.33333333333334,1.6666666666666667
nymatang,beauty,272157.0,2,1462.0,35.0,1497.0,0.5500501548738412,731.0,17.5
potisaprueba,beauty,2863.0,1,403.0,43.0,446.0,15.578064966818022,403.0,43.0
tontaeformosa,beauty,45315.0,3,2846.0,44.0,2890.0,6.377579168045901,948.6666666666666,14.666666666666666
josephharwood,beauty,27736.0,2,318.0,2.0,320.0,1.1537352177675224,159.0,1.0
lesleydoesmakeup,beauty,4812.0,1,100.0,2.0,102.0,2.119700748129676,100.0,2.0
flawlociety,beauty,1364.0,1,17.0,1.0,18.0,1.3196480938416422,17.0,1.0
tess.daly,beauty,136811.0,2,9774.0,399.0,10173.0,7.435805600426866,4887.0,199.5
kisumaikuchuuru,beauty,51118.0,1,699.0,1.0,700.0,1.3693806486951758,699.0,1.0
kamilatchara,beauty,27712.0,1,585.0,10.0,595.0,2.1470842956120095,585.0,10.0
taiba_rajab,beauty,19331.0,2,1015.0,0.0,1015.0,5.250633697170349,507.5,0.0
thevavoomfactory,beauty,1376.0,3,101.0,9.0,110.0,7.994186046511628,33.666666666666664,3.0
tamiastyles,beauty,62756.0,2,3718.0,73.0,3791.0,6.0408566511568615,1859.0,36.5
emilywolfbeauty,beauty,89347.0,2,3511.0,94.0,3605.0,4.034830492350051,1755.5,47.0
veenaz_kit,beauty,22418.0,3,1787.0,24.0,1811.0,8.078329913462397,595.6666666666666,8.0
brittanie_evans,beauty,507257.0,1,13275.0,134.0,13409.0,2.6434332103844795,13275.0,134.0
xanderaogami,beauty,2112.0,1,231.0,18.0,249.0,11.789772727272728,231.0,18.0
maryrouge86,beauty,4034.0,1,163.0,5.0,168.0,4.1646008924144775,163.0,5.0
celines__,beauty,150115.0,2,9843.0,93.0,9936.0,6.618925490457316,4921.5,46.5
15minbeauty,beauty,5387.0,3,181.0,22.0,203.0,3.7683311676257656,60.333333333333336,7.333333333333333
hanihanss,beauty,62042.0,1,2502.0,138.0,2640.0,4.255181973501821,2502.0,138.0
bayareabeautyblogger,beauty,1553.0,1,40.0,3.0,43.0,2.7688345138441726,40.0,3.0
armineisajan,beauty,173834.0,2,19562.0,180.0,19742.0,11.356811670904426,9781.0,90.0
beautygala,beauty,30535.0,2,687.0,10.0,697.0,2.2826264941869985,343.5,5.0
alexander.danilov_,beauty,33440.0,3,3646.0,3.0,3649.0,10.912081339712918,1215.3333333333333,1.0
karlibra,beauty,75778.0,1,3547.0,36.0,3583.0,4.728285254295442,3547.0,36.0
vava_beauty,beauty,108760.0,1,63.0,2.0,65.0,0.059764619345347554,63.0,2.0
curlswithcoral,beauty,42419.0,3,9090.0,212.0,9302.0,21.928852636790115,3030.0,70.66666666666667
happydartist,beauty,195331.0,3,20808.0,146.0,20954.0,10.727431897650655,6936.0,48.666666666666664
zorainsstudio,beauty,20396.0,2,1935.0,20.0,1955.0,9.585212786820946,967.5,10.0
arielvscupcake_,beauty,52217.0,2,2255.0,70.0,2325.0,4.452572916866155,1127.5,35.0
liojaviermua,beauty,1010.0,2,32.0,1.0,33.0,3.2673267326732676,16.0,0.5
alksne,beauty,8363.0,4,5033.0,115.0,5148.0,61.55685758699031,1258.25,28.75
pixiwoos,beauty,807444.0,2,22757.0,97.0,22854.0,2.8304130069701428,11378.5,48.5
jordananastasia_,beauty,21174.0,1,156.0,17.0,173.0,0.8170397657504486,156.0,17.0
_geheimnisvoll,beauty,62436.0,2,4328.0,4.0,4332.0,6.9383048241399194,2164.0,2.0
beu_seul2,beauty,3027.0,3,364.0,26.0,390.0,12.884043607532211,121.33333333333333,8.666666666666666
nyane,beauty,940814.0,1,58380.0,307.0,58687.0,6.237896119743116,58380.0,307.0
mikenamiki,beauty,3003.0,3,236.0,5.0,241.0,8.025308025308025,78.66666666666667,1.6666666666666667
facebymeagan,beauty,11630.0,1,257.0,4.0,261.0,2.244196044711952,257.0,4.0
jmcdaniel87,beauty,26076.0,2,780.0,37.0,817.0,3.133149256020862,390.0,18.5
bobismakeup,beauty,74238.0,2,6793.0,33.0,6826.0,9.194752013793476,3396.5,16.5
eldiariodeheaven,beauty,1207.0,2,365.0,48.0,413.0,34.217067108533556,182.5,24.0
ilpiccolomondodivalentina,beauty,1441.0,2,131.0,3.0,134.0,9.299097848716169,65.5,1.5
cristylelook,beauty,3138.0,1,94.0,20.0,114.0,3.632887189292543,94.0,20.0
angelwhite79,beauty,94000.0,1,4548.0,142.0,4690.0,4.98936170212766,4548.0,142.0
hiba_tan,beauty,377065.0,1,11513.0,140.0,11653.0,3.090448596395847,11513.0,140.0
elblogdemoyra,beauty,16323.0,1,485.0,25.0,510.0,3.1244256570483366,485.0,25.0
beautyecologist,beauty,5012.0,3,2679.0,170.0,2849.0,56.84357541899442,893.0,56.666666666666664
flutter_lash,beauty,1370.0,2,36.0,1.0,37.0,2.7007299270072993,18.0,0.5
donaspock,beauty,26135.0,1,2967.0,24.0,2991.0,11.44442318729673,2967.0,24.0
sbenayas,beauty,1627.0,2,277.0,11.0,288.0,17.701290719114933,138.5,5.5
princessbellaaa,beauty,368212.0,2,66251.0,2097.0,68348.0,18.562132684431795,33125.5,1048.5
nadinedasofficial,beauty,103252.0,1,7721.0,134.0,7855.0,7.607600821291598,7721.0,134.0
uneekchic,beauty,60357.0,6,16403.0,115.0,16518.0,27.367165366071873,2733.8333333333335,19.166666666666668
schinkenxoxo,beauty,8323.0,3,1949.0,62.0,2011.0,24.161960831430974,649.6666666666666,20.666666666666668
dobi_makeup,beauty,21094.0,2,407.0,24.0,431.0,2.0432350431402293,203.5,12.0
esselleblaize,beauty,9411.0,1,68.0,12.0,80.0,0.8500690681117841,68.0,12.0
jeonsy,beauty,50163.0,2,2231.0,17.0,2248.0,4.481390666427446,1115.5,8.5
facepoetry,beauty,7561.0,1,63.0,1.0,64.0,0.8464488824229599,63.0,1.0
shizenwong,beauty,53387.0,2,7968.0,134.0,8102.0,15.175979170959222,3984.0,67.0
paigewwedaily,beauty,3203.0,3,158.0,7.0,165.0,5.151420543240712,52.666666666666664,2.3333333333333335
xalexandra_26,beauty,6199.0,1,195.0,24.0,219.0,3.5328278754637843,195.0,24.0
yvettepokes,beauty,11834.0,2,408.0,2.0,410.0,3.4645935440256888,204.0,1.0
loegrey,beauty,1611.0,2,144.0,8.0,152.0,9.435133457479825,72.0,4.0
kristina.angelina,beauty,2262.0,3,325.0,10.0,335.0,14.809902740937222,108.33333333333333,3.3333333333333335
nanabeautyofficial,beauty,92057.0,1,2391.0,82.0,2473.0,2.6863790912152257,2391.0,82.0
miss_courtneyellisjones,beauty,2214.0,1,43.0,0.0,43.0,1.942186088527552,43.0,0.0
lulustone_,beauty,20330.0,1,1050.0,28.0,1078.0,5.3025086079685195,1050.0,28.0
rosie.80,beauty,6984.0,1,196.0,0.0,196.0,2.8064146620847654,196.0,0.0
rebecacalhau,beauty,25199.0,1,780.0,22.0,802.0,3.182665978808683,780.0,22.0
amandasperoni,beauty,23703.0,2,658.0,60.0,718.0,3.029152427962705,329.0,30.0
theladeedanger,beauty,30550.0,3,3755.0,67.0,3822.0,12.51063829787234,1251.6666666666667,22.333333333333332
laurapolko,beauty,85311.0,1,310.0,6.0,316.0,0.37040944309643536,310.0,6.0
facebynikki,beauty,25913.0,2,387.0,40.0,427.0,1.6478215567475787,193.5,20.0
jaazzmary,beauty,56860.0,1,2016.0,45.0,2061.0,3.6246922265212804,2016.0,45.0
anngelina__,beauty,38210.0,1,1333.0,26.0,1359.0,3.556660560062811,1333.0,26.0
gabriellecroix,beauty,5549.0,1,365.0,5.0,370.0,6.667868084339521,365.0,5.0
thebrilliantbeauty,beauty,73952.0,1,1566.0,37.0,1603.0,2.167622241453916,1566.0,37.0
kristtyleeann,beauty,4898.0,1,61.0,8.0,69.0,1.4087382605144958,61.0,8.0
makeupbynadoosh,beauty,61599.0,1,1033.0,35.0,1068.0,1.7337943797788926,1033.0,35.0
nabilahhmakeup,beauty,6191.0,2,495.0,15.0,510.0,8.237764496850266,247.5,7.5
eutodemake,beauty,1232.0,2,201.0,25.0,226.0,18.344155844155843,100.5,12.5
nailsweden,beauty,46856.0,2,1771.0,12.0,1783.0,3.8052757384326443,885.5,6.0
gabrielamotah,beauty,12282.0,3,894.0,75.0,969.0,7.8895945285784075,298.0,25.0
jodiemcd4,beauty,3271.0,1,105.0,4.0,109.0,3.3323142769795173,105.0,4.0
keishacharmaine,beauty,48748.0,1,1651.0,21.0,1672.0,3.4298843029457617,1651.0,21.0
jamiemakeup,beauty,65523.0,3,3470.0,64.0,3534.0,5.393525937457076,1156.6666666666667,21.333333333333332
blushingnoir,beauty,52388.0,1,1176.0,4.0,1180.0,2.2524242192868598,1176.0,4.0
xthuyle,beauty,1123606.0,2,95096.0,548.0,95644.0,8.51223649571113,47548.0,274.0
dds_beautyy,beauty,5477.0,1,70.0,3.0,73.0,1.3328464487858316,70.0,3.0
follettarosa,beauty,7962.0,2,349.0,9.0,358.0,4.496357699070586,174.5,4.5
evetteesantoss,beauty,212447.0,5,22052.0,714.0,22766.0,10.716084482247338,4410.4,142.8
lanasummer,beauty,57487.0,1,1875.0,28.0,1903.0,3.3103136361264287,1875.0,28.0
bareminerals,beauty,791853.0,1,2755.0,48.0,2803.0,0.35397984221818946,2755.0,48.0
vanessabratschi,beauty,6664.0,1,519.0,50.0,569.0,8.538415366146458,519.0,50.0
carlyxhair,beauty,31731.0,2,1317.0,7.0,1324.0,4.172575714600864,658.5,3.5
canalfermarttinez,beauty,2279.0,2,28.0,1.0,29.0,1.2724879333040808,14.0,0.5
francesca.anastasiofficial,beauty,29713.0,1,770.0,32.0,802.0,2.6991552519099384,770.0,32.0
kristina_micic,beauty,40771.0,1,2382.0,39.0,2421.0,5.93804419808197,2382.0,39.0
lulu_lu.v,beauty,53011.0,2,6419.0,27.0,6446.0,12.159740431231254,3209.5,13.5
breckhouse,beauty,14993.0,1,97.0,5.0,102.0,0.6803174814913626,97.0,5.0
verywoon,beauty,1186.0,1,6.0,4.0,10.0,0.8431703204047217,6.0,4.0
prestpoutbeauty,beauty,16435.0,2,666.0,127.0,793.0,4.825068451475509,333.0,63.5
zyndl_lala,beauty,4145.0,1,363.0,1.0,364.0,8.781664656212303,363.0,1.0
tulipheels95,beauty,6132.0,1,383.0,23.0,406.0,6.621004566210045,383.0,23.0
alpha.makeup,beauty,27545.0,2,877.0,55.0,932.0,3.3835541840624437,438.5,27.5
reubendemaid,beauty,266065.0,1,23910.0,523.0,24433.0,9.183094356642174,23910.0,523.0
dirty_closet,beauty,92881.0,2,14597.0,284.0,14881.0,16.021575995090494,7298.5,142.0
